;地图编号	X坐标	Y坐标	怪物名	范围	数量	间隔(分钟)	集中率(0-100)	名字颜色	是否为内功怪物(0,1)	国家ID	怪物能否攻击同国家的人	不同国家的怪物能否相互攻击	怪物能否被同国家的人来攻击			
12	94	218	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
12	94	218	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
																
;------------------------------------------------------------------------------------																
;赤月峡谷北入口																
D10011	200	200	月魔蜘蛛	180	60	60	0	246	0	0	0	0	0			
D10011	200	200	天狼蜘蛛	180	60	60	0	246	0	0	0	0	0			
D10011	200	200	钢牙蜘蛛	180	60	60	0	246	0	0	0	0	0			
D10011	200	200	花吻蜘蛛	180	60	60	0	246	0	0	0	0	0			
D10011	200	200	暴牙蜘蛛	180	60	60	0	246	0	0	0	0	0			
D10011	200	200	天狼蜘蛛0	180	2	60	0	246	0	0	0	0	0			
D10011	200	200	钢牙蜘蛛0	180	2	60	0	246	0	0	0	0	0			
D10011	200	200	花吻蜘蛛0	180	2	60	0	246	0	0	0	0	0			
D10011	200	200	月魔蜘蛛0	180	2	60	0	246	0	0	0	0	0			
D10011	200	200	暴牙蜘蛛0	180	2	60	0	246	0	0	0	0	0			
D10011	200	200	天狼蜘蛛3	180	2	60	0	246	0	0	0	0	0			
D10011	200	200	钢牙蜘蛛3	180	5	60	0	246	0	0	0	0	0			
D10011	200	200	花吻蜘蛛3	180	5	60	0	246	0	0	0	0	0			
																
D10011	270	200	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	270	200	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	270	200	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	270	200	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	270	200	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	340	247	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	340	247	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	340	247	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	340	247	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	340	247	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	216	37	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	216	37	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	216	37	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	216	37	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	216	37	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	354	132	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	354	132	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	354	132	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	354	132	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	354	132	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	311	65	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	311	65	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	311	65	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	311	65	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	311	65	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	72	311	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	72	311	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	72	311	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	72	311	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	72	311	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	115	160	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	115	160	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	115	160	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	115	160	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	115	160	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	184	287	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	184	287	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	184	287	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	184	287	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	184	287	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	315	250	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	315	250	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	315	250	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	315	250	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	315	250	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	215	122	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	215	122	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	215	122	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	215	122	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10011	215	122	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
																
;赤月峡谷南入口																
D10012	150	150	月魔蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10012	150	150	天狼蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10012	150	150	钢牙蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10012	150	150	花吻蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10012	150	150	暴牙蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10012	150	150	天狼蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10012	150	150	钢牙蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10012	150	150	花吻蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10012	150	150	月魔蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10012	150	150	暴牙蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10012	150	150	天狼蜘蛛3	130	2	60	0	246	0	0	0	0	0			
D10012	150	150	钢牙蜘蛛3	130	5	60	0	246	0	0	0	0	0			
D10012	150	150	花吻蜘蛛3	130	5	60	0	246	0	0	0	0	0			
																
D10012	125	180	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	125	180	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	125	180	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	125	180	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	125	180	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	233	233	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	233	233	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	233	233	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	233	233	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	233	233	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	239	79	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	239	79	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	239	79	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	239	79	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	239	79	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	154	230	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	154	230	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	154	230	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	154	230	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	154	230	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	175	72	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	175	72	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	175	72	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	175	72	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	175	72	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	230	160	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	230	160	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	230	160	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	230	160	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	230	160	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
																
;赤月峡谷东入口																
D10013	150	140	月魔蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10013	150	140	天狼蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10013	150	140	钢牙蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10013	150	140	花吻蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10013	150	140	暴牙蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10013	150	140	天狼蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D10013	150	140	钢牙蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D10013	150	140	花吻蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D10013	150	140	月魔蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D10013	150	140	暴牙蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D10013	150	140	天狼蜘蛛3	200	2	60	0	246	0	0	0	0	0			
D10013	150	140	钢牙蜘蛛3	200	5	60	0	246	0	0	0	0	0			
D10013	150	140	花吻蜘蛛3	200	5	60	0	246	0	0	0	0	0			
																
D10013	140	200	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	140	200	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	140	200	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	140	200	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	140	200	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	73	47	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10012	73	47	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	73	47	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	73	47	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	73	47	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	35	167	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	35	167	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	35	167	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	35	167	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	35	167	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	218	199	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	218	199	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	218	199	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	218	199	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	218	199	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	90	212	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	90	212	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	90	212	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	90	212	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	90	212	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	90	120	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	90	120	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	90	120	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	90	120	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	90	120	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	135	42	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	135	42	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	135	42	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	135	42	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	135	42	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	180	120	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	180	120	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	180	120	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	180	120	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	180	120	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	245	120	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	245	120	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	245	120	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	245	120	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	245	120	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	36	167	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	36	167	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	36	167	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	36	167	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10013	36	167	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
																
;赤月峡谷广场																
D1002	150	135	月魔蜘蛛	200	60	60	0	246	0	0	0	0	0			
D1002	150	135	天狼蜘蛛	200	60	60	0	246	0	0	0	0	0			
D1002	150	135	钢牙蜘蛛	200	60	60	0	246	0	0	0	0	0			
D1002	150	135	暴牙蜘蛛	200	60	60	0	246	0	0	0	0	0			
D1002	150	135	花吻蜘蛛	200	60	60	0	246	0	0	0	0	0			
D1002	150	135	黑锷蜘蛛	200	50	60	0	246	0	0	0	0	0			
D1002	150	135	幻影蜘蛛	200	10	60	0	246	0	0	0	0	0			
D1002	150	135	天狼蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D1002	150	135	钢牙蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D1002	150	135	花吻蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D1002	150	135	月魔蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D1002	150	135	暴牙蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D1002	150	135	黑锷蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D1002	150	135	幻影蜘蛛0	200	2	60	0	246	0	0	0	0	0			
D1002	150	135	天狼蜘蛛3	200	5	60	0	246	0	0	0	0	0			
D1002	150	135	钢牙蜘蛛3	200	5	60	0	246	0	0	0	0	0			
D1002	150	135	花吻蜘蛛3	200	5	60	0	246	0	0	0	0	0			
D1002	150	135	黑锷蜘蛛3	200	5	60	0	246	0	0	0	0	0			
D1002	150	135	幻影蜘蛛3	200	5	60	0	246	0	0	0	0	0			
																
D1002	116	136	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	116	136	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	116	136	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	116	136	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	116	136	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	240	90	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	240	90	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	240	90	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	240	90	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	240	90	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	135	97	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	135	97	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	135	97	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	135	97	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	135	97	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	180	243	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	180	243	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	180	243	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	180	243	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	180	243	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	50	40	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	50	40	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	50	40	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	50	40	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	125	35	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	125	35	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	125	35	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	125	35	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	195	133	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	195	133	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	195	133	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	195	133	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	242	153	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	242	153	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	242	153	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	242	153	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	152	189	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	152	189	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	152	189	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	152	189	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	46	222	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	46	222	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	46	222	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	46	222	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	210	46	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	210	46	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	210	46	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D1002	210	46	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
																
;左回廊																
D10031	145	140	月魔蜘蛛	150	60	60	0	246	0	0	0	0	0			
D10031	145	140	天狼蜘蛛	150	60	60	0	246	0	0	0	0	0			
D10031	145	140	钢牙蜘蛛	150	60	60	0	246	0	0	0	0	0			
D10031	145	140	暴牙蜘蛛	150	60	60	0	246	0	0	0	0	0			
D10031	145	140	花吻蜘蛛	150	60	60	0	246	0	0	0	0	0			
D10031	145	140	黑锷蜘蛛	150	20	60	0	246	0	0	0	0	0			
D10031	145	140	幻影蜘蛛	150	10	60	0	246	0	0	0	0	0			
D10031	145	140	天狼蜘蛛0	150	2	60	0	246	0	0	0	0	0			
D10031	145	140	钢牙蜘蛛0	150	2	60	0	246	0	0	0	0	0			
D10031	145	140	花吻蜘蛛0	150	2	60	0	246	0	0	0	0	0			
D10031	145	140	月魔蜘蛛0	150	2	60	0	246	0	0	0	0	0			
D10031	145	140	暴牙蜘蛛0	150	2	60	0	246	0	0	0	0	0			
D10031	145	140	黑锷蜘蛛0	150	2	60	0	246	0	0	0	0	0			
D10031	145	140	幻影蜘蛛0	150	2	60	0	246	0	0	0	0	0			
D10031	145	140	血巨人	150	20	60	0	249	0	0	0	0	0			
D10031	145	140	血巨人0	150	2	60	0	249	0	0	0	0	0			
D10031	145	140	血巨人3	150	5	120	0	249	0	0	0	0	0			
D10031	145	140	血僵尸	150	20	60	0	249	0	0	0	0	0			
D10031	145	140	血僵尸0	150	2	60	0	249	0	0	0	0	0			
D10031	145	140	血僵尸3	150	5	120	0	249	0	0	0	0	0			
D10031	145	140	天狼蜘蛛3	150	5	60	0	246	0	0	0	0	0			
D10031	145	140	钢牙蜘蛛3	150	5	60	0	246	0	0	0	0	0			
D10031	145	140	花吻蜘蛛3	150	5	60	0	246	0	0	0	0	0			
D10031	145	140	黑锷蜘蛛3	150	5	60	0	246	0	0	0	0	0			
D10031	145	140	幻影蜘蛛3	150	5	60	0	246	0	0	0	0	0			
																
D10031	126	50	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	126	50	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	126	50	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	126	50	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	126	50	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	126	50	黑锷蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	235	155	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	235	155	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	235	155	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	235	155	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	235	155	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	235	155	黑锷蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	34	132	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	34	132	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	34	132	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	34	132	暴牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	34	132	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	34	132	黑锷蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	240	172	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	240	172	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	240	172	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	240	172	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	176	246	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	176	246	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	176	246	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	176	246	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	199	103	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	199	103	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	199	103	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	199	103	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	250	70	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	250	70	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	250	70	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	250	70	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	39	56	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	39	56	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	39	56	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	39	56	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	250	250	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	250	250	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	250	250	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	250	250	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	42	224	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	42	224	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	42	224	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	42	224	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	99	146	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	99	146	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	99	146	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	99	146	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	157	188	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	157	188	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	157	188	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	157	188	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	25	90	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	25	90	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	25	90	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10031	25	90	花吻蜘蛛	20	5	15	0	246	0	0	0	0	0			
																
;右回廊																
D10032	150	140	月魔蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10032	150	140	天狼蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10032	150	140	钢牙蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10032	150	140	暴牙蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10032	150	140	花吻蜘蛛	130	60	60	0	246	0	0	0	0	0			
D10032	150	140	黑锷蜘蛛	130	20	60	0	246	0	0	0	0	0			
D10032	150	140	幻影蜘蛛	130	10	60	0	246	0	0	0	0	0			
D10032	150	140	天狼蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10032	150	140	钢牙蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10032	150	140	花吻蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10032	150	140	月魔蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10032	150	140	暴牙蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10032	150	140	黑锷蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10032	150	140	幻影蜘蛛0	130	2	60	0	246	0	0	0	0	0			
D10032	150	140	血巨人	130	20	60	0	249	0	0	0	0	0			
D10032	150	140	血巨人0	130	2	60	0	249	0	0	0	0	0			
D10032	150	140	血巨人3	130	5	120	0	249	0	0	0	0	0			
D10032	150	140	血僵尸	130	20	60	0	249	0	0	0	0	0			
D10032	150	140	血僵尸0	130	2	60	0	249	0	0	0	0	0			
D10032	150	140	血僵尸3	130	5	120	0	249	0	0	0	0	0			
D10032	150	140	天狼蜘蛛3	130	5	60	0	246	0	0	0	0	0			
D10032	150	140	钢牙蜘蛛3	130	5	60	0	246	0	0	0	0	0			
D10032	150	140	花吻蜘蛛3	130	5	60	0	246	0	0	0	0	0			
D10032	150	140	黑锷蜘蛛3	130	5	60	0	246	0	0	0	0	0			
D10032	150	140	幻影蜘蛛3	130	5	60	0	246	0	0	0	0	0			
																
D10032	155	93	月魔蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10032	155	93	天狼蜘蛛	20	5	15	0	246	0	0	0	0	0			
D10032	155	93	钢牙蜘蛛	20	5	15	0	246	0	0	0	0	0			
